species,locality
Hipposideros_caffer,PREDICT_PyV-14
Hipposideros_caffer,PREDICT_PyV-14
Hipposideros_caffer,PREDICT_PyV-14
Hipposideros_caffer,PREDICT_PyV-14
Hipposideros_caffer,PREDICT_PyV-14
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-24
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-25
Hipposideros_caffer,PREDICT_PyV-29
Hipposideros_caffer,PREDICT_PyV-9
Hipposideros_cervinus,PREDICT_CoV-52
Hipposideros_cervinus,PREDICT_CoV-52
Hipposideros_cervinus,PREDICT_CoV-76
Hipposideros_cervinus,PREDICT_CoV-76
Hipposideros_cervinus,PREDICT_CoV-76
Hipposideros_cervinus,PREDICT_CoV-78
Hipposideros_cervinus,PREDICT_PMV-110
Hipposideros_cervinus,PREDICT_PMV-72
Hipposideros_cervinus,PREDICT_PMV-74
Hipposideros_cervinus,PREDICT_PMV-74
Hipposideros_cervinus,PREDICT_PMV-81
Hipposideros_cervinus,PREDICT_PMV-81
Hipposideros_cervinus,PREDICT_PMV-81
Hipposideros_cervinus,PREDICT_PMV-81
Hipposideros_cervinus,PREDICT_PMV-98
Hipposideros_cervinus,PREDICT_PMV-99
Hipposideros_cineraceus,Japanese_encephalitis_virus
Hipposideros_commersoni,Shimoni _bat
Hipposideros_commersoni,PREDICT_AdV-40
Hipposideros_commersoni,PREDICT_AdV-41
Hipposideros_commersoni,PREDICT_CoV-54
Hipposideros_commersoni,PREDICT_MAstV-192
Hipposideros_commersoni,PREDICT_MAstV-194
Hipposideros_curtus,Coronavirus 229E
Hipposideros_curtus,PREDICT_PMV-139
Hipposideros_curtus,PREDICT_PMV-139
Hipposideros_cyclops,PREDICT_AdV-35
Hipposideros_cyclops,PREDICT_AdV-38
Hipposideros_cyclops,PREDICT_AdV-38
Hipposideros_cyclops,PREDICT_AdV-38
Hipposideros_cyclops,PREDICT_AdV-38
Hipposideros_cyclops,PREDICT_AdV-38
Hipposideros_cyclops,PREDICT_AdV-38
Hipposideros_cyclops,PREDICT_AdV-38
Hipposideros_cyclops,PREDICT_AdV-38
Hipposideros_cyclops,PREDICT_AdV-38
Hipposideros_cyclops,PREDICT_AdV-38
Hipposideros_cyclops,PREDICT_AdV-39
Hipposideros_cyclops,PREDICT_AdV-68
Hipposideros_cyclops,PREDICT_AdV-68
Hipposideros_cyclops,PREDICT_AdV-68
Hipposideros_cyclops,PREDICT_PyV-17
Hipposideros_cyclops,PREDICT_PyV-17
Hipposideros_cyclops,PREDICT_PyV-17
Hipposideros_diadema,Issyk-Kul_virus
Hipposideros_diadema,PREDICT_AdV-66
Hipposideros_diadema,PREDICT_AdV-67
Hipposideros_diadema,PREDICT_CoV-52
Hipposideros_diadema,PREDICT_CoV-52
Hipposideros_diadema,PREDICT_CoV-52
Hipposideros_diadema,PREDICT_Flavi-6
Hipposideros_diadema,PREDICT_HV-101
Hipposideros_diadema,PREDICT_PMV-108
Hipposideros_diadema,PREDICT_PMV-73
Hipposideros_fuliginosus,PREDICT_CoV-81
Hipposideros_galeritus,PREDICT_AdV-66
Hipposideros_galeritus,PREDICT_AdV-66
Hipposideros_galeritus,PREDICT_AdV-66
Hipposideros_galeritus,PREDICT_AdV-66
Hipposideros_galeritus,PREDICT_CoV-51
Hipposideros_galeritus,PREDICT_CoV-51
Hipposideros_galeritus,PREDICT_HV-56
Hipposideros_galeritus,PREDICT_HV-57
Hipposideros_galeritus,PREDICT_HV-84
Hipposideros_galeritus,PREDICT_HV-98
Hipposideros_galeritus,PREDICT_PMV-74
Hipposideros_galeritus,PREDICT_PMV-74
Hipposideros_galeritus,PREDICT_PMV-74
Hipposideros_galeritus,PREDICT_PMV-74
Hipposideros_galeritus,PREDICT_PMV-75
Hipposideros_gigas,Filovirus
Hipposideros_gigas,Riston _Ebola
Hipposideros_gigas,Zaire_ebolavirus
Hipposideros_gigas,Bat Paramyxovirus Rou_aeg/GB09164/GAB/200
Hipposideros_gigas,PREDICT_AdV-41
Hipposideros_gigas,PREDICT_CoV-54
Hipposideros_gigas,PREDICT_CoV-54
Hipposideros_gigas,PREDICT_CoV-54
Hipposideros_gigas,PREDICT_CoV-54
Hipposideros_gigas,PREDICT_CoV-54
Hipposideros_gigas,PREDICT_Flavi-3
Hipposideros_gigas,PREDICT_PMV-80
Hipposideros_gigas,PREDICT_PMV-80
Hipposideros_gigas,PREDICT_PMV-82
Hipposideros_gigas,PREDICT_PyV-14
Hipposideros_gigas,PREDICT_PyV-14
Hipposideros_gigas,PREDICT_PyV-14
Hipposideros_gigas,PREDICT_PyV-14
Hipposideros_gigas,PREDICT_PyV-14
Hipposideros_gigas,PREDICT_PyV-24
Hipposideros_gigas,PREDICT_PyV-24
Hipposideros_gigas,PREDICT_PyV-24
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-25
Hipposideros_gigas,PREDICT_PyV-9
Hipposideros_gigas,PREDICT_PyV-9
Hipposideros_gigas,PREDICT_PyV-9
Hipposideros_gigas,PREDICT_PyV-9
Hipposideros_gigas,PREDICT_PyV-9
Hipposideros_gigas,PREDICT_PyV-9
Hipposideros_gigas,PREDICT_PyV-9
Hipposideros_gigas,PREDICT_PyV-9
Hipposideros_gigas,PREDICT_PyV-9
Hipposideros_gigas,PREDICT_PyV-9
Hipposideros_gigas,PREDICT_PyV-9
Hipposideros_gigas,Zaria Bat Coronavirus
Hipposideros_gigas,Zaria Bat Coronavirus
Hipposideros_gigas,Zaria Bat Coronavirus
Hipposideros_gigas,Zaria Bat Coronavirus
Hipposideros_gigas,Zaria Bat Coronavirus
Hipposideros_gigas,Zaria Bat Coronavirus
Hipposideros_grandis,PREDICT_CoV-92
Hipposideros_grandis,PREDICT_CoV-93
Hipposideros_grandis,PREDICT_CoV-96
Hipposideros_grandis,PREDICT_CoV-96
Hipposideros_grandis,PREDICT_PMV-48
Hipposideros_grandis,PREDICT_PMV-48
Hipposideros_grandis,PREDICT_PMV-48
Hipposideros_grandis,PREDICT_PMV-48
Hipposideros_jonesi,PREDICT_PMV-183
Hipposideros_lankadiva,Kyasanur_Forest_disease_virus
Hipposideros_larvatus,bat astroviruses
Hipposideros_larvatus,Nipah_virus
Hipposideros_larvatus,Bat coronavirus Hipposideros/KT/Thailand/2007
Hipposideros_larvatus,Bat coronavirus Hipposideros/Ractcha-67/THA/2007
Hipposideros_larvatus,Bat coronavirus Hipposideros/Ractcha-67/THA/2007
Hipposideros_larvatus,Bat coronavirus HKU9
Hipposideros_larvatus,Bat paramyxovirus isolate BtHp-ParaV/GD2012
Hipposideros_larvatus,Miniopterus schreibersii Astrovirus 4
Hipposideros_larvatus,PREDICT_CoV-53
Hipposideros_larvatus,PREDICT_CoV-53
Hipposideros_larvatus,PREDICT_CoV-53
Hipposideros_larvatus,PREDICT_CoV-53
Hipposideros_larvatus,PREDICT_CoV-53
Hipposideros_larvatus,PREDICT_CoV-53
Hipposideros_larvatus,PREDICT_CoV-53
Hipposideros_larvatus,PREDICT_CoV-95
Hipposideros_larvatus,PREDICT_CoV-95
Hipposideros_larvatus,PREDICT_MAstV-14
Hipposideros_larvatus,PREDICT_MAstV-141
Hipposideros_larvatus,PREDICT_MAstV-153
Hipposideros_larvatus,PREDICT_MAstV-168
Hipposideros_larvatus,PREDICT_MAstV-168
Hipposideros_larvatus,PREDICT_MAstV-168
Hipposideros_larvatus,PREDICT_MAstV-168
Hipposideros_larvatus,PREDICT_MAstV-170
Hipposideros_larvatus,PREDICT_MAstV-170
Hipposideros_larvatus,PREDICT_MAstV-171
Hipposideros_larvatus,PREDICT_MAstV-172
Hipposideros_larvatus,PREDICT_MAstV-172
Hipposideros_larvatus,PREDICT_MAstV-172
Hipposideros_larvatus,PREDICT_MAstV-58
Hipposideros_larvatus,PREDICT_MAstV-58
Hipposideros_larvatus,PREDICT_MAstV-65
Hipposideros_larvatus,PREDICT_MAstV-65
Hipposideros_larvatus,PREDICT_MAstV-67
Hipposideros_larvatus,PREDICT_PMV-48
Hipposideros_lekaguli,Bat Astrovirus Tm/Guangxi/LD145/2007
Hipposideros_lekaguli,Bat Astrovirus Tm/Guangxi/LD39/2007
Hipposideros_lekaguli,Bat Astrovirus Tm/Guangxi/LD46/2007
Hipposideros_lekaguli,Bat Astrovirus Tm/Guangxi/LD46/2007
Hipposideros_lekaguli,Bat Coronavirus 1
Hipposideros_lekaguli,Bat Coronavirus 1
Hipposideros_lekaguli,Bat Coronavirus HKU10
Hipposideros_lekaguli,PREDICT_CoV-22
Hipposideros_lekaguli,PREDICT_CoV-24
Hipposideros_lekaguli,PREDICT_CoV-27
Hipposideros_lekaguli,PREDICT_CoV-27
Hipposideros_lekaguli,PREDICT_CoV-27
Hipposideros_lekaguli,PREDICT_CoV-27
Hipposideros_lekaguli,PREDICT_CoV-27
Hipposideros_lekaguli,PREDICT_MAstV-27
Hipposideros_lekaguli,PREDICT_MAstV-65
Hipposideros_lekaguli,PREDICT_MAstV-66
Hipposideros_lekaguli,PREDICT_MAstV-66
Hipposideros_lekaguli,PREDICT_MAstV-67
Hipposideros_lekaguli,PREDICT_MAstV-67
Hipposideros_lekaguli,PREDICT_MAstV-67
Hipposideros_lekaguli,PREDICT_MAstV-68
Hipposideros_lekaguli,PREDICT_MAstV-69
Hipposideros_lekaguli,PREDICT_MAstV-69
Hipposideros_lekaguli,PREDICT_MAstV-69
Hipposideros_lekaguli,PREDICT_MAstV-70
Hipposideros_lekaguli,PREDICT_MAstV-70
Hipposideros_lekaguli,PREDICT_MAstV-70
Hipposideros_lekaguli,PREDICT_MAstV-72
Hipposideros_lekaguli,PREDICT_MAstV-72
Hipposideros_lekaguli,PREDICT_MAstV-72
Hipposideros_lekaguli,PREDICT_MAstV-72
Hipposideros_lekaguli,PREDICT_PMV-14
Hipposideros_lekaguli,PREDICT_PMV-14
Hipposideros_lekaguli,PREDICT_PMV-17
Hipposideros_lekaguli,PREDICT_PMV-27
Hipposideros_pomona,bat astroviruses
Hipposideros_pomona,Bat _sapovirus
Hipposideros_pomona,Filovirus
Hipposideros_pomona,Japanese_encephalitis_virus
Hipposideros_pomona,Nipah_virus
Hipposideros_pomona,Xuan _son
Hipposideros_pomona,Bat Coronavirus HKU10
Hipposideros_pomona,PREDICT_MAstV-26
Hipposideros_pratti,Bat coronavirus HKU2
Hipposideros_ruber,Hepatitis_B_virus
Hipposideros_ruber,Bat coronavirus Hipposideros
Hipposideros_ruber,Bat coronavirus Hipposideros
Hipposideros_ruber,Bat coronavirus Hipposideros
Hipposideros_ruber,Bat coronavirus Hipposideros
Hipposideros_ruber,Bat coronavirus Hipposideros
Hipposideros_ruber,Bat coronavirus Hipposideros
Hipposideros_ruber,Bat coronavirus Hipposideros
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Coronavirus 229E
Hipposideros_ruber,Kenya bat coronavirus/BtKY56/BtKY55
Hipposideros_ruber,PREDICT_CoV-115
Hipposideros_ruber,PREDICT_CoV-20
Hipposideros_ruber,PREDICT_CoV-44
Hipposideros_ruber,PREDICT_CoV-44
Hipposideros_ruber,PREDICT_CoV-44
Hipposideros_ruber,PREDICT_CoV-44
Hipposideros_ruber,PREDICT_CoV-44
Hipposideros_ruber,PREDICT_CoV-44
Hipposideros_ruber,PREDICT_CoV-44
Hipposideros_ruber,PREDICT_CoV-44
Hipposideros_ruber,PREDICT_CoV-44
Hipposideros_ruber,PREDICT_CoV-44
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_CoV-81
Hipposideros_ruber,PREDICT_Flavi-4
Hipposideros_ruber,PREDICT_MAstV-41
Hipposideros_ruber,PREDICT_MAstV-45
Hipposideros_ruber,PREDICT_MAstV-45
Hipposideros_ruber,PREDICT_MAstV-46
Hipposideros_ruber,PREDICT_MAstV-47
Hipposideros_ruber,PREDICT_PMV-127
Hipposideros_ruber,PREDICT_PMV-133
Hipposideros_ruber,PREDICT_PMV-138
Hipposideros_ruber,PREDICT_PMV-138
Hipposideros_ruber,PREDICT_PMV-147
Hipposideros_ruber,PREDICT_PMV-152
Hipposideros_ruber,PREDICT_PMV-161
Hipposideros_ruber,PREDICT_PMV-163
Hipposideros_ruber,PREDICT_PMV-181
Hipposideros_ruber,PREDICT_PMV-186
Hipposideros_ruber,PREDICT_PMV-186
Hipposideros_ruber,PREDICT_PMV-187
Hipposideros_ruber,PREDICT_PMV-188
Hipposideros_ruber,PREDICT_PMV-189
Hipposideros_ruber,PREDICT_PMV-190
Hipposideros_ruber,PREDICT_PMV-190
Hipposideros_ruber,PREDICT_PMV-191
Hipposideros_ruber,PREDICT_PMV-191
Hipposideros_ruber,PREDICT_PMV-192
Hipposideros_ruber,PREDICT_PMV-193
Hipposideros_ruber,PREDICT_PMV-194
Hipposideros_ruber,PREDICT_PMV-24
Hipposideros_ruber,PREDICT_PMV-24
Hipposideros_ruber,PREDICT_PMV-79
Hipposideros_ruber,PREDICT_PMV-97
Hipposideros_ruber,PREDICT_RbdV-1
Hipposideros_ruber,PREDICT_RbdV-4
Hipposideros_speoris,Japanese_encephalitis_virus
Hipposideros_speoris,Kyasanur_Forest_disease_virus
Hipposideros_vittatus,Hepatitis _C
Hippotragus_equinus,Bovine_viral_diarrhea_virus_1
Hippotragus_equinus,Foot-and-mouth_disease_virus
Hippotragus_equinus,Hippotragine_herpesvirus_1
Hippotragus_niger,Bluetongue_virus
Hippotragus_niger,Bovine_viral_diarrhea_virus_1
Hippotragus_niger,Crimean-Congo_hemorrhagic_fever_virus
Hippotragus_niger,Foot-and-mouth_disease_virus
Hippotragus_niger,Rift_Valley_fever_virus
Histiotus_montanus,Rabies_virus
Histiotus_velatus,Rabies_virus
Holochilus_chacarius,Alto Paraguay hantavirus
Holochilus_chacarius,Andes_virus
Holochilus_sciureus,Rio_Mamore_virus
Hoplomys_gymnurus,Venezuelan_equine_encephalitis_virus
Hydrochoerus_hydrochaeris,Encephalomyocarditis_virus
Hydrochoerus_hydrochaeris,Rabies_virus
Hydromys_chrysogaster,Encephalomyocarditis_virus
Hydromys_chrysogaster,Sindbis_virus
Hylaeamys_laticeps,Bimiti_virus
Hylaeamys_laticeps,Caraparu_virus
Hylaeamys_laticeps,Catu_virus
Hylaeamys_laticeps,Guama_virus
Hylaeamys_laticeps,Venezuelan_equine_encephalitis_virus
Hylaeamys_megacephalus,Amapari_virus
Hylaeamys_megacephalus,Caraparu_virus
Hylaeamys_megacephalus,Catu_virus
Hylaeamys_megacephalus,Changuinola_virus
Hylaeamys_megacephalus,Cupixi_virus
Hylaeamys_megacephalus,Flexal_virus
Hylaeamys_megacephalus,Guama_virus
Hylaeamys_megacephalus,Marituba_virus
Hylaeamys_megacephalus,Oriboca_virus
Hylobates_lar,Filovirus
Hylobates_lar,Gibbon_ape_leukemia_virus
Hylobates_lar,Hepatitis_B_virus
Hylobates_moloch,Hepatitis_B_virus
Hylobates_pileatus,Filovirus
Hylobates_pileatus,Hepatitis_B_virus
Hylobates_pileatus,Simian_foamy_virus
Hylobates_pileatus,SFVHpi
Hylomyscus_alleni,Sangassou virus
Hylomyscus_parvus,PREDICT_AdV-75
Hylomyscus_stella,PREDICT_AdV-52
Hylomyscus_stella,PREDICT_AdV-75
Hylomyscus_stella,PREDICT_HV-34
Hylomyscus_stella,PREDICT_MAstV-110
Hylomyscus_stella,PREDICT_PMV-68
Hylopetes_phayrei,PREDICT_PMV-153
Hypsignathus_monstrosus,Filovirus
Hypsignathus_monstrosus,Marburg Virus (MARV)
Hypsignathus_monstrosus,Marburg Virus (MARV)
Hypsignathus_monstrosus,Nipah_virus
Hypsignathus_monstrosus,Riston _Ebola
Hypsignathus_monstrosus,Zaire_ebolavirus
Hypsignathus_monstrosus,Bat adenovirus isolate 1050597
Hypsugo_crassulus,PREDICT_MAstV-44
Hypsugo_crassulus,PREDICT_MAstV-44
Hypsugo_crassulus,PREDICT_MAstV-44
Hypsugo_musciculus,PREDICT_AdV-33
Hypsugo_musciculus,PREDICT_AdV-33
Hypsugo_musciculus,PREDICT_AdV-33
Hypsugo_musciculus,PREDICT_PyV-18
Hypsugo_pulveratus,Corona
Hystrix_africaeaustralis,Crimean-Congo_hemorrhagic_fever_virus
Hystrix_brachyura,Bat coronavirus 512/2005
Hystrix_brachyura,Bat coronavirus 512/2005
Hystrix_brachyura,Bat coronavirus 512/2005
Hystrix_brachyura,Bat coronavirus 512/2005
Hystrix_brachyura,Bat coronavirus 512/2005
Hystrix_brachyura,Bat coronavirus 512/2005
Hystrix_brachyura,Bat coronavirus 512/2005
Hystrix_brachyura,Bat coronavirus 512/2005
Hystrix_brachyura,Bat coronavirus 512/2005
Hystrix_brachyura,Bat coronavirus 512/2005
Hystrix_brachyura,Bat coronavirus 512/2005
Hystrix_brachyura,Infectious bronchitis virus (IBV)
Hystrix_brachyura,Murine coronavirus
Hystrix_brachyura,Murine coronavirus
Hystrix_brachyura,Murine coronavirus
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_MAstV-55
Hystrix_brachyura,PREDICT_RbdV-15
Hystrix_brachyura,PREDICT_RbdV-15
Hystrix_brachyura,PREDICT_RbdV-15
Hystrix_brachyura,PREDICT_RbdV-15
Hystrix_brachyura,PREDICT_RbdV-15
Ia_io,bat astroviruses
Ia_io,Ia _io _picornavirus _1
Ia_io,Mamastrovirus-19
Ia_io,PREDICT_PMV-47
Ia_io,PREDICT_PMV-47
Ia_io,PREDICT_PMV-47
Ia_io,Vespertilionid betacoronavirus
Ia_io,Vespertilionid betacoronavirus
Ichneumia_albicauda,Encephalomyocarditis_virus
Ichneumia_albicauda,Rabies_virus
Ictidomys_tridecemlineatus,Eastern_equine_encephalitis_virus
Ictidomys_tridecemlineatus,Rabies_virus
Indri_indri,Filovirus
Isoodon_macrourus,Koongol_virus
Kerivoula_hardwickii,PREDICT_CoV-101
Kerivoula_minuta,PREDICT_HV-140
Kerivoula_pellucida,PREDICT_CoV-78
Kobus_ellipsiprymnus,Akabane_virus
Kobus_ellipsiprymnus,Bhanja_virus
Kobus_ellipsiprymnus,Bluetongue_virus
Kobus_ellipsiprymnus,Bovine_ephemeral_fever_virus
Kobus_ellipsiprymnus,Bovine_herpesvirus_2
Kobus_ellipsiprymnus,Bovine_viral_diarrhea_virus_1
Kobus_ellipsiprymnus,Crimean-Congo_hemorrhagic_fever_virus
Kobus_ellipsiprymnus,Foot-and-mouth_disease_virus
Kobus_ellipsiprymnus,Lumpy_skin_disease_virus
Kobus_ellipsiprymnus,Rift_Valley_fever_virus
Kobus_megaceros,Malignant _catarrhal _fever
Lagothrix_lagotricha,Filovirus
Lagothrix_lagotricha,Woolly_monkey_sarcoma_virus
Lama_glama,Borna_disease_virus
Lama_glama,Cowpox_virus
Lama_glama,Eastern_equine_encephalitis_virus
Lama_glama,Foot-and-mouth_disease_virus
Lama_glama,Kyasanur_Forest_disease_virus
Lama_glama,Omsk_hemorrhagic_fever_virus
Lama_glama,Ross_River_virus
Lama_glama,Rotavirus_A
Lama_glama,Vesicular_stomatitis_Indiana_virus
Lama_pacos,Borna_disease_virus
Lama_pacos,Bovine_viral_diarrhea_virus_1
Lama_pacos,Foot-and-mouth_disease_virus
Lasionycteris_noctivagans,Rabies_virus
Lasiurus_blossevillii,Rabies_virus
Lasiurus_borealis,Rabies_virus
Lasiurus_cinereus,Eastern_equine_encephalitis_virus
Lasiurus_cinereus,Rabies_virus
Lasiurus_ega,Rabies_virus
Lasiurus_egregius,Rabies_virus
